"Data Source","World Development Indicators",

"Last Updated Date","2023-05-10",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022",
"Tonga","TON","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","1453331.58790418","1593058.78039839","1964958.97094699","2636030.67414444","3007377.59892689","3237303.57549533","2598253.27510917","2493153.46384015","2400900.9009009","3308468.62659061","2873105.66380334","3000668.44919786","3346170.00420109","4774844.05707938","5440603.89352404","5821114.36950147","5887706.30880765","6042610.05122114","6293352.60115607","15904332.6768671","15781336.0610591","16809805.990746","16926790.6608627","14156233.2439678","16020976.8117773","18172411.6893417","15174637.236869","14388063.1250573","15929492.1430198","17687246.4193186","19185059.072383","20327044.6513017","21070904.2792231","23087226.4309764","20422735.7721628","22042148.3747213","24165111.074723","27548645.9378134","27855635.0213404","27428902.4995862","26337090.2166641","25389520.2020202","27435286.1343587","28349439.3290181","26464633.126458","27181507.2940565","24347425.260108","",
"South Asia (IDA & IBRD)","TSA","Manufacturing, value added (current US$)","NV.IND.MANF.CD","6407932627.94713","7066827385.45596","7831163811.0018","8840170396.7061","9710686553.87913","10455212456.4559","8317909808.88274","8404151619.66042","9123912223.93174","10485322748.9735","11499163341.4577","12729123798.347","13001585166.4973","15115859201.6279","19655556991.0556","19521848215.0062","20330014721.7343","23827525223.3528","28010623184.3879","32541521411.0387","38248577354.7217","40135381269.5463","40698360669.8522","44106420123.9962","44170553461.411","47170838941.1951","49635266686.4962","55082043911.758","58729640814.1482","61329696688.2317","65453910048.7106","55675385286.4842","59763484804.7878","59776954699.1537","70998749968.8397","82152947764.4867","88045676592.139","87978749139.9149","86266912194.0132","89583465043.0084","94175896282.3893","93920203984.0224","100902777397.517","118069863313.542","139767496700.347","163048576060.101","198857795327.611","246708456326.091","255114910551.13","278556719946.483","341033860074.998","360851506525.169","359667985042.478","357008499568.694","387045347751.451","412785893297.263","453366951165.318","511917217463.011","527670905105.117","514111601304.949","493347760473.5","592990525192.743","",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","","","","","","","71481754104.5179","63819644297.7258","56621837131.8661","44852570313.9875","41244325312.0936","40964545274.1776","46882738257.9155","50986894099.0456","51130376724.0612","60334788893.2164","61628081463.4582","59072986941.1513","53739839678.7355","53928316001.3813","62261392984.7167","61349652309.2549","63751093603.1859","59013450128.1679","57256397809.2757","58937668772.9317","56120333588.8901","57775767198.784","74601526821.8465","90251879480.4597","101418365226.025","108003608784.634","122052327631.538","131969520614.141","129001268182.523","142695643892.41","159485764981.364","162974400538.602","180159059939.696","190616186925.857","169448348643.03","154330500666.591","167430244206.431","189667843131.771","198044885544.372","190464757618.834","221240745689.61","",
"Trinidad and Tobago","TTO","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4922470655.16438","4158032398.41012","4431848967.00564","3953332897.56618","4065396870.28875","4041460452.59361","4377950942.86448","3926207368.44664","3212165979.65565","4764964589.30737","",
"Tunisia","TUN","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","80190476.1904762","84190476.1904762","87809523.8095238","99428571.4285714","114857142.857143","120952380.952381","145917001.338688","212953259.274785","254269449.71537","353264604.810997","392990305.741984","471781716.41791","539160839.160839","660259490.629505","833456334.563346","1030624845.6409","1000202511.13811","904181479.600474","1183117265.76311","1225154479.91761","1269502696.22528","1421914357.68262","1463617714.49258","1699580321.75332","1713473085.43137","2075454545.45455","2215978260.86957","2561849841.70059","2512503736.17615","2888098062.47529","3419477635.61383","3589993836.03863","3470114838.593","3631860894.00193","3785112122.7449","3502298095.86343","3652046986.86314","3829710909.47457","4414357780.36477","4919710959.45403","5051487590.56575","5553568745.30428","6553144997.65881","8137164191.21825","7359920017.77383","7265404499.0918","7684969455.88862","7302452141.62238","7306641226.07251","7312658302.40914","6413896818.92333","6125698324.02235","5987724229.14772","6196682912.08584","6000511177.75354","5825060446.59366","6730971551.26141","",
"Turkiye","TUR","Manufacturing, value added (current US$)","NV.IND.MANF.CD","1786447638.6037","1055555555.55556","1166666666.66667","1333333333.33333","1488888888.88889","1755555555.55556","2077777777.77778","2344444444.44444","2755555555.55556","3133333333.33333","2747826086.95652","2704697986.57718","3535211267.60563","4500000000","5920863309.35252","7416666666.66667","9018633540.37267","10144444444.4444","11106995884.7737","17115755627.0096","11759210526.3158","13809690790.2427","12909020442.5633","11782734623.4537","10832333369.6956","12273579790.9127","16812204415.0569","19037763804.1462","20855766864.6958","24773528524.5654","33085209151.1286","33264047619.0476","34285942028.9855","37491672727.2727","28834057432.4324","38246307860.262","38366513513.5135","40938951942.0671","61462507096.2793","51267629178.6055","51310088291.7466","35739469157.9634","40681152866.242","53831316543.4073","69297272816.5556","85585666865.1384","95030578438.9219","114496476168.547","125312596081.444","98414177225.8064","116968221785.999","137965326328.358","139425085467.706","155925694085.513","157478290061.686","144307914117.647","144329529055.329","151113171294.647","148247344814.017","139022782033.205","137822332291.756","181887678941.065","",
"Tuvalu","TUV","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","271641.558036063","300669.886275121","330493.537015276","249558.003535972","263927.474777014","427724.24017791","412786.603020581","518851.120676859","536688.026133936","663655.719723853","103780.148423006","100755.146374263","135716.614147561","223425.643686361","203338.726283277","180450.55364643","202560.240963855","210024.26575182","318738.466700218","288566.526282951","349477.1601541","402269.210933471","","","","","","","","","","","",
"Tanzania","TZA","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","361291301.62174","404823200.129222","351313921.253738","297277891.007072","308939273.501666","348883719.98343","438510719.482352","482374034.609086","1347670731.93483","1299730280.83846","1318620148.8365","1285589087.63998","1324683371.87461","1427404667.09488","1532555772.20153","1660790455.10358","1645162274.94209","1926034461.74828","2445120657.70205","2520427435.52831","2774300044.71115","3309305957.62913","3742308817.7292","4161905437.85701","4556846509.15045","3721856997.83287","3889200307.22708","4083834407.61355","4602376801.21718","5188380020.91332","5307101257.45255","5627862568.18694","",
"Uganda","UGA","Manufacturing, value added (current US$)","NV.IND.MANF.CD","34467505.2410901","36011530.3983229","32620545.0733753","42491614.2557652","41381551.3626834","70028011.2044818","70588235.2941176","73249299.719888","83893557.4229692","96078431.372549","109523809.52381","112044817.927171","110784313.72549","111204481.792717","161483594.864479","146333333.333333","146300000","169529411.764706","106304347.826087","78450000","53030000","25000000","136000000","118333333.333333","221053992.3299","187631667.027623","237327486.1344","355521059.607989","360200000","300265437.783671","229899047.038586","180636813.926438","166329401.364236","180293251.950084","240638117.735142","358540863.539701","432011745.400475","488252811.924962","545295208.769606","533464691.715314","439657236.967721","412455727.648415","454380484.748037","466160871.81691","505343138.160855","647606218.841509","707476686.937862","848155683.660432","1055155305.28546","4136171468.95609","4465813499.91382","4758608454.99998","4547496333.07864","4496284009.30595","5040377332.96638","5434427228.29518","4739733672.82874","4772463482.47288","5195672460.00467","5467813062.09629","5939074682.74456","6660563874.53752","",
"Ukraine","UKR","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31516725120.5673","","","32977406847.3364","19487610619.469","18396988214.7534","14922640488.1932","12233397485.6518","12351613740.13","10578485609.308","8600135289.56033","5629204808.64674","6421138847.00583","7441332181.87962","9124646051.71864","11771385598.7968","16516674146.7793","20977227722.7723","27373663366.3366","29884378797.0838","17402325700.7906","18492489540.8035","19922937898.4889","22330371668.1266","21222694858.0008","16324968241.8165","10835214033.61","11407286517.7114","13428784130.3024","15097001893.3475","16601820039.0008","15820569414.8196","20613753472.4513","",
"Upper middle income","UMC","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1272282851897.47","1499182391026.53","1784340538142.47","2210848057250.6","2702509687075.13","2621191132398.95","3166477004849","3829073580066.58","4101376585905.12","4373889314073.56","4597867575344.16","4428220637551.38","4328523897589.94","4779162924199.55","5223519171780.62","5161718349058.8","5051930271602.68","6308697389657.87","",
"Uruguay","URY","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","","","","","","","","","1293758981.60916","1323038718.41527","1391118668.19566","1747302455.195","2132612339.37266","2239235944.52565","2263892153.29583","2600456613.19561","3172468156.81221","3191841444.06242","3165594123.46807","3298925632.94276","3800607339.73854","3952087734.26328","3567333389.81974","3597519370.8878","3219948409.51381","2857166501.37195","2648794858.51146","1779747170.34389","1791294891.2924","2039620151.33885","2578812726.218","2847517081.09366","3215475880.87427","4538802298.88349","4691704023.39596","5449815043.39633","6107251312.50583","6240494603.80294","6481599796.89087","6950342020.1325","7054935683.59961","6273402962.60932","6475623861.43309","6994029373.18757","6392567081.9222","5514037026.37022","6317874392.69675","",
"United States","USA","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1379886400000","1429598421000","1488889708000","1549438477000","1472931546000","1470280193000","1525598451000","1609515155000","1692920894000","1794744585000","1848323547000","1804393692000","1693758354000","1791742513000","1863738024000","1927324612000","1987179289000","2045615226000","2123243202000","2098271549000","2192925367000","2330106524000","2364316202000","2238531370000","2497131582000","",
"Uzbekistan","UZB","Manufacturing, value added (current US$)","NV.IND.MANF.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5066711180.71571","6165382817.89634","7113201921.95752","8499512383.95819","10257951389.8235","11041283811.695","11761339696.5892","8577022756.63978","8547105123.91546","10722189607.9316","11761247253.4407","13830487031.9373","",
